user_id,first_name,last_name,maiden_name,age,gender,email,phone,username,birth_date,image,blood_group,height,weight,eye_color,hair_color,hair_type,ip_address,address,city,state,state_code,postal_code,country,mac_address,university,user_agent,crypto_coin,crypto_wallet,crypto_network
195,Violet,Roberts,Adams,30.0,female,violet.roberts@x.dummyjson.com,+49 724-357-9329,violeta,1995-06-14,https://dummyjson.com/icon/violeta/128,A-,187.32,82.79,Hazel,Purple,Curly,148.79.103.219,1117 Tenth Street,san jose,south carolina,SC,89729,united states,14:4f:60:e6:51:5f,Ohio State University,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Safari/605.1.15",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
196,Lucas,Ramirez,,35.0,male,lucas.ramirez@x.dummyjson.com,+92 745-454-8374,lucasr,1990-12-04,https://dummyjson.com/icon/lucasr/128,A-,181.93,90.12,Brown,Green,Wavy,132.79.66.76,773 Fourth Street,san francisco,delaware,DE,33971,united states,f3:cd:e1:2e:10:75,Princeton University,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
197,Eleanor,Collins,Ward,38.0,female,eleanor.collins@x.dummyjson.com,+44 353-303-4041,eleanorw,1987-01-20,https://dummyjson.com/icon/eleanorw/128,O-,190.86,75.95,Brown,Green,Kinky,216.88.62.56,285 Adams Street,phoenix,utah,UT,18908,united states,19:68:58:3c:91:f5,University of California--Irvine,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
198,Max,Parker,,33.0,male,max.parker@x.dummyjson.com,+81 250-310-5486,maxp,1992-01-15,https://dummyjson.com/icon/maxp/128,A-,154.14,69.87,Blue,White,Straight,134.44.115.225,1038 Oak Street,washington,alaska,AK,20650,united states,c9:28:a6:29:90:5e,Boston College,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
199,Vivian,Carter,Gomez,27.0,female,vivian.carter@x.dummyjson.com,+92 237-734-8586,viviang,1998-02-25,https://dummyjson.com/icon/viviang/128,B+,172.82,79.28,Violet,White,Straight,129.204.254.126,511 First Street,indianapolis,pennsylvania,PA,29369,united states,7e:75:8d:b9:ed:39,Massachusetts Institute of Technology (MIT),"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
200,Adrian,Flores,,44.0,male,adrian.flores@x.dummyjson.com,+61 524-858-7351,adrianf,1981-05-01,https://dummyjson.com/icon/adrianf/128,O+,183.05,97.74,Green,Purple,Wavy,86.244.141.158,1395 Madison Street,new york,delaware,DE,60163,united states,e1:22:78:3f:9b:8c,Stanford University,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.93 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
201,Maya,Reed,Hernandez,30.0,female,maya.reed@x.dummyjson.com,+92 291-415-7257,mayah,1995-09-12,https://dummyjson.com/icon/mayah/128,A+,186.42,97.61,Green,Purple,Straight,8.251.22.128,1579 Pine Street,seattle,florida,FL,88510,united states,dd:f8:8b:85:b9:33,University of California--Irvine,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
202,Caleb,Nelson,,37.0,male,caleb.nelson@x.dummyjson.com,+91 820-504-1614,calebn,1988-09-25,https://dummyjson.com/icon/calebn/128,AB+,161.38,81.07,Blue,Blonde,Curly,93.20.237.190,684 Madison Street,philadelphia,north dakota,ND,22625,united states,12:1a:8:4a:c:bf,University of Michigan--Ann Arbor,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
203,Nova,Cooper,Bell,32.0,female,nova.cooper@x.dummyjson.com,+49 292-569-8252,novab,1993-06-16,https://dummyjson.com/icon/novab/128,B-,155.62,60.62,Hazel,Brown,Curly,143.240.135.160,1687 Pine Street,los angeles,nebraska,NE,49131,united states,e:ea:3e:f3:2d:90,Dartmouth College,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
204,Mateo,Perez,,46.0,male,mateo.perez@x.dummyjson.com,+44 704-302-8113,mateop,1979-01-26,https://dummyjson.com/icon/mateop/128,AB-,172.33,56.27,Brown,Black,Curly,251.91.116.19,798 Ninth Street,jacksonville,texas,TX,12771,united states,fc:6e:67:26:8b:ff,University of Florida,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
205,Aubrey,Garcia,Gray,29.0,female,aubrey.garcia@x.dummyjson.com,+1 470-576-9130,aubreyg,1996-11-05,https://dummyjson.com/icon/aubreyg/128,AB+,192.28,85.89,Brown,Red,Curly,0.163.108.147,1221 Washington Street,los angeles,south carolina,SC,78498,united states,fb:ae:f9:15:24:90,Pepperdine University,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
206,Elena,Baker,,35.0,female,elena.baker@x.dummyjson.com,+49 978-346-6960,elenab,1990-03-16,https://dummyjson.com/icon/elenab/128,O+,150.62,95.55,Brown,Brown,Straight,85.35.8.29,117 Maple Street,san francisco,tennessee,TN,40535,united states,83:75:b2:b6:ca:8b,Tufts University,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
207,Jace,Smith,,42.0,male,jace.smith@x.dummyjson.com,+1 634-923-7779,jaces,1983-12-18,https://dummyjson.com/icon/jaces/128,A+,185.55,59.24,Gray,Black,Straight,72.202.161.214,1856 Tenth Street,seattle,south dakota,SD,60977,united states,5e:fa:19:da:b9:fc,University of Rochester,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
208,Samantha,Martinez,Lopez,28.0,female,samantha.martinez@x.dummyjson.com,+49 493-402-2473,samanthal,1997-09-03,https://dummyjson.com/icon/samanthal/128,AB+,164.29,55.48,Hazel,Green,Straight,168.48.152.139,1890 First Street,los angeles,new hampshire,NH,53772,united states,64:d:24:41:77:b8,University of Texas--Austin,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36",bitcoin,0xb9fc2fe63b2a6c003f1c324c3bfa53259162181a,ethereum (erc20)
